TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt,t_s
2460879876,41.6056544,-86.3565047,249.55999755859375,24.928354263305664,22.59835433959961,2460.88
2460979957,41.6056585,-86.3565047,249.55999755859375,24.925128936767578,22.595129013061523,2460.98
2461079903,41.605662699999996,-86.3565047,249.55999755859375,24.920148849487305,22.59014892578125,2461.08
2461179907,41.605667,-86.3565047,249.54998779296875,24.915664672851562,22.585664749145508,2461.18
2461279967,41.6056713,-86.3565047,249.54998779296875,24.9134521484375,22.583452224731445,2461.28
2461379948,41.6056757,-86.3565047,249.54998779296875,24.913414001464844,22.58341407775879,2461.38
2461479967,41.605680199999995,-86.3565047,249.54998779296875,24.91516876220703,22.585168838500977,2461.48
2461579967,41.6056847,-86.3565047,249.54998779296875,24.91475486755371,22.584754943847656,2461.58
2461680108,41.605689399999996,-86.3565047,249.54998779296875,24.91581153869629,22.585811614990234,2461.68
2461779973,41.6056941,-86.3565047,249.54998779296875,24.914812088012695,22.58481216430664,2461.78
2461879929,41.6056989,-86.3565047,249.54998779296875,24.914234161376953,22.5842342376709,2461.88
2461979921,41.6057037,-86.3565047,249.54998779296875,24.911884307861328,22.581884384155273,2461.98
2462079875,41.6057087,-86.35650489999999,249.5399932861328,24.90802764892578,22.578027725219727,2462.08
2462179991,41.6057136,-86.35650489999999,249.5399932861328,24.904590606689453,22.5745906829834,2462.18
2462279938,41.605718599999996,-86.35650489999999,249.52999877929688,24.897350311279297,22.567350387573242,2462.28
2462379962,41.6057236,-86.35650489999999,249.51998901367188,24.889087677001953,22.5590877532959,2462.38
2462479874,41.6057287,-86.35650489999999,249.51998901367188,24.885459899902344,22.55545997619629,2462.48
2462580181,41.605733799999996,-86.356505,249.51998901367188,24.881811141967773,22.55181121826172,2462.58
2462679904,41.6057389,-86.356505,249.51998901367188,24.880186080932617,22.550186157226562,2462.68
2462779911,41.605744099999995,-86.35650509999999,249.51998901367188,24.880952835083008,22.550952911376953,2462.78
2462879906,41.6057493,-86.35650509999999,249.50999450683594,24.87797737121582,22.547977447509766,2462.88
2462979912,41.605754499999996,-86.3565052,249.50999450683594,24.871957778930664,22.54195785522461,2462.98
2463079950,41.6057597,-86.3565052,249.5,24.867380142211914,22.53738021850586,2463.08
2463179941,41.605765,-86.3565053,249.5,24.860637664794922,22.530637741088867,2463.18
2463279977,41.605770299999996,-86.3565053,249.489990234375,24.852764129638672,22.522764205932617,2463.28
2463379991,41.6057756,-86.3565054,249.47999572753906,24.848434448242188,22.518434524536133,2463.38
2463479967,41.6057809,-86.3565054,249.47999572753906,24.849069595336914,22.51906967163086,2463.48
2463579954,41.6057862,-86.3565055,249.47999572753906,24.849985122680664,22.51998519897461,2463.58
2463679929,41.605791599999996,-86.35650559999999,249.489990234375,24.850126266479492,22.520126342773438,2463.68
2463779909,41.605796999999995,-86.3565057,249.489990234375,24.850746154785156,22.5207462310791,2463.78
2463879908,41.6058023,-86.3565057,249.489990234375,24.852392196655273,22.52239227294922,2463.88
2463979902,41.6058077,-86.3565058,249.489990234375,24.854942321777344,22.52494239807129,2463.98
2464079884,41.605813,-86.3565058,249.489990234375,24.858335494995117,22.528335571289062,2464.08
2464179953,41.6058184,-86.3565058,249.5,24.863067626953125,22.53306770324707,2464.18
2464279926,41.605823799999996,-86.3565058,249.5,24.86602210998535,22.536022186279297,2464.28
2464380019,41.6058291,-86.3565058,249.5,24.865812301635742,22.535812377929688,2464.38
2464479898,41.6058345,-86.3565058,249.5,24.86502456665039,22.535024642944336,2464.48
2464580013,41.6058398,-86.3565058,249.5,24.86353302001953,22.533533096313477,2464.58
2464680146,41.605845099999996,-86.3565058,249.5,24.862815856933594,22.53281593322754,2464.68
2464779954,41.605850499999995,-86.3565058,249.5,24.863445281982422,22.533445358276367,2464.78
2464879954,41.6058559,-86.3565057,249.5,24.861034393310547,22.531034469604492,2464.88
2464979926,41.6058613,-86.3565057,249.489990234375,24.85688591003418,22.526885986328125,2464.98
2465079938,41.6058667,-86.3565057,249.489990234375,24.8533935546875,22.523393630981445,2465.08
2465179906,41.6058721,-86.3565057,249.489990234375,24.853309631347656,22.5233097076416,2465.18
2465280046,41.6058775,-86.3565057,249.489990234375,24.85289764404297,22.522897720336914,2465.28
2465379918,41.6058829,-86.3565057,249.489990234375,24.8508243560791,22.520824432373047,2465.38
2465479900,41.6058883,-86.3565057,249.47999572753906,24.847721099853516,22.51772117614746,2465.48
2465579888,41.605893699999996,-86.3565057,249.47999572753906,24.843128204345703,22.51312828063965,2465.58
2465680038,41.605899,-86.3565058,249.47999572753906,24.84088134765625,22.510881423950195,2465.68
2465779947,41.6059044,-86.3565058,249.47999572753906,24.841670989990234,22.51167106628418,2465.78
2465879965,41.6059098,-86.3565058,249.47999572753906,24.844999313354492,22.514999389648438,2465.88
2465979969,41.6059152,-86.3565058,249.47999572753906,24.84792137145996,22.517921447753906,2465.98
2466079903,41.6059206,-86.3565058,249.489990234375,24.850404739379883,22.520404815673828,2466.08
2466180060,41.605926,-86.3565058,249.489990234375,24.85410499572754,22.524105072021484,2466.18
2466279983,41.6059315,-86.3565059,249.5,24.8603572845459,22.530357360839844,2466.28
2466379960,41.605936899999996,-86.356506,249.5,24.864818572998047,22.534818649291992,2466.38
2466479913,41.605942399999996,-86.35650609999999,249.5,24.867616653442383,22.537616729736328,2466.48
2466579921,41.6059479,-86.3565062,249.5,24.86974334716797,22.539743423461914,2466.58
2466679930,41.605953299999996,-86.35650629999999,249.50999450683594,24.873018264770508,22.543018341064453,2466.68
2466780011,41.605958799999996,-86.35650629999999,249.50999450683594,24.879579544067383,22.549579620361328,2466.78
2466879931,41.605964199999995,-86.3565064,249.51998901367188,24.889062881469727,22.559062957763672,2466.88
2466979880,41.6059696,-86.3565064,249.52999877929688,24.89655303955078,22.566553115844727,2466.98
2467079996,41.605975,-86.3565065,249.5399932861328,24.901844024658203,22.57184410095215,2467.08
2467179568,41.6059805,-86.3565066,249.5399932861328,24.902122497558594,22.57212257385254,2467.18
2467280437,41.6059859,-86.3565066,249.52999877929688,24.89889907836914,22.568899154663086,2467.28
2467379957,41.6059913,-86.3565067,249.52999877929688,24.896093368530273,22.56609344482422,2467.38
2467480487,41.6059967,-86.35650679999999,249.52999877929688,24.890838623046875,22.56083869934082,2467.48
2467579849,41.6060021,-86.35650679999999,249.51998901367188,24.886024475097656,22.5560245513916,2467.58
2467680445,41.6060075,-86.3565069,249.51998901367188,24.883522033691406,22.55352210998535,2467.68
2467779932,41.606012799999995,-86.3565069,249.51998901367188,24.88631820678711,22.556318283081055,2467.78
2467880478,41.6060182,-86.3565069,249.52999877929688,24.892393112182617,22.562393188476562,2467.88
2467979959,41.6060235,-86.356507,249.52999877929688,24.8967342376709,22.566734313964844,2467.98
2468080461,41.6060289,-86.356507,249.52999877929688,24.897869110107422,22.567869186401367,2468.08
2468179833,41.606034199999996,-86.3565071,249.52999877929688,24.89594268798828,22.565942764282227,2468.18
2468280417,41.606039599999995,-86.3565071,249.52999877929688,24.897724151611328,22.567724227905273,2468.28
2468379975,41.606044999999995,-86.3565072,249.5399932861328,24.904708862304688,22.574708938598633,2468.38
2468480416,41.6060504,-86.3565072,249.54998779296875,24.915010452270508,22.585010528564453,2468.48
2468579850,41.6060557,-86.3565072,249.55999755859375,24.924877166748047,22.594877243041992,2468.58
