TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,t_s
223683023,0.3580227494239807,0.00013849139213562012,0.35833802819252014,0.30539727210998535,18.179656982421875,18.208717346191406,18.05,nan,0.0,nan,-2,-11,223.683
223783031,0.35692098736763,9.140372276306152e-05,0.35782748460769653,0.3059218227863312,18.179656982421875,18.19563865661621,18.67,nan,0.0,nan,-1,-3,223.783
223883055,0.3555089235305786,9.617209434509277e-05,0.3570881485939026,0.3064349591732025,18.179656982421875,18.183019638061523,18.18,nan,0.0,nan,0,-3,223.883
223982945,0.35426536202430725,8.240342140197754e-05,0.35540640354156494,0.3069307804107666,18.179656982421875,18.17228889465332,18.080000000000002,nan,0.0,nan,0,0,223.983
224083017,0.3520857095718384,8.460879325866699e-05,0.35424143075942993,0.3074076771736145,18.179656982421875,18.163787841796875,18.26,nan,0.0,nan,1,0,224.083
224183005,0.35148072242736816,4.4912099838256836e-05,0.3529965579509735,0.3078676760196686,18.179656982421875,18.155784606933594,18.54,nan,0.0,nan,2,4,224.183
224283015,0.35211825370788574,1.519918441772461e-05,0.3524326682090759,0.30831292271614075,18.179656982421875,18.14999771118164,18.17,nan,0.0,nan,2,8,224.283
224383008,0.35074278712272644,7.4803829193115234e-06,0.3514360785484314,0.3087482154369354,18.179656982421875,18.147981643676758,17.84,nan,0.0,nan,3,7,224.383
224483073,0.3504592478275299,1.7911195755004883e-05,0.35038256645202637,0.30916857719421387,18.179656982421875,18.148210525512695,17.32,nan,0.0,nan,3,10,224.483
224583055,0.34871843457221985,7.271766662597656e-06,0.3492633104324341,0.309572696685791,18.179656982421875,18.14919090270996,17.87,nan,0.0,nan,3,3,224.583
224683031,0.3477535545825958,3.0100345611572266e-05,0.34866097569465637,0.309965580701828,18.179656982421875,18.145387649536133,18.31,nan,0.0,nan,3,8,224.683
224783053,0.34770047664642334,4.521012306213379e-05,0.3483090400695801,0.31034770607948303,18.179656982421875,18.140148162841797,18.52,nan,0.0,nan,3,10,224.783
224883049,0.34874212741851807,4.6312808990478516e-05,0.3480323553085327,0.31072402000427246,18.179656982421875,18.13435173034668,18.080000000000002,nan,0.0,nan,4,9,224.883
224983067,0.3479744493961334,6.74128532409668e-05,0.34832242131233215,0.31109657883644104,18.179656982421875,18.129785537719727,18.53,nan,0.0,nan,4,10,224.983
225082968,0.3487275540828705,7.203221321105957e-05,0.3481345772743225,0.31146547198295593,18.179656982421875,18.12561798095703,18.240000000000002,nan,0.0,nan,5,11,225.083
225183109,0.3498803377151489,5.835294723510742e-05,0.3487645089626312,0.3118331730365753,18.179656982421875,18.12175750732422,18.27,nan,0.0,nan,5,11,225.183
225283147,0.3495580554008484,5.984306335449219e-05,0.34895986318588257,0.31220152974128723,18.179656982421875,18.118555068969727,18.38,nan,0.0,nan,6,8,225.283
225383029,0.3496887981891632,6.502866744995117e-05,0.3493962585926056,0.31256967782974243,18.179656982421875,18.11578369140625,18.27,nan,0.0,nan,6,6,225.383
225483188,0.3498898148536682,8.016824722290039e-05,0.3493293225765228,0.31293585896492004,18.179656982421875,18.114042282104492,18.61,nan,0.0,nan,6,9,225.483
225582989,0.35121291875839233,6.446242332458496e-05,0.3497975170612335,0.31329986453056335,18.179656982421875,18.11320686340332,18.3,nan,0.0,nan,6,6,225.583
225682991,0.3505307137966156,8.738040924072266e-05,0.3499007225036621,0.3136638104915619,18.179656982421875,18.11328887939453,18.400000000000002,nan,0.0,nan,6,8,225.683
225782999,0.35098856687545776,9.101629257202148e-05,0.35043081641197205,0.31402575969696045,18.179656982421875,18.113935470581055,17.92,nan,0.0,nan,6,7,225.783
225883030,0.3525269627571106,9.614229202270508e-05,0.35118627548217773,0.31439217925071716,18.179656982421875,18.113252639770508,18.71,nan,0.0,nan,6,9,225.883
225982998,0.3518025279045105,7.155537605285645e-05,0.3512725532054901,0.31475839018821716,18.179656982421875,18.110742568969727,18.28,nan,0.0,nan,6,5,225.983
226083068,0.352220356464386,7.578730583190918e-05,0.35160237550735474,0.31512346863746643,18.179656982421875,18.108572006225586,18.68,nan,0.0,nan,7,7,226.083
226183052,0.35178181529045105,9.527802467346191e-05,0.35161033272743225,0.31548649072647095,18.179656982421875,18.107776641845703,18.04,nan,0.0,nan,7,5,226.183
226283044,0.35276132822036743,0.00021159648895263672,0.3517611622810364,0.3158470690250397,18.179656982421875,18.10759735107422,18.94,nan,0.0,nan,7,9,226.283
226383032,0.35118192434310913,0.0008538961410522461,0.3520524799823761,0.31620514392852783,18.179656982421875,18.10730743408203,17.73,nan,0.0,nan,7,6,226.383
226483057,0.35300108790397644,0.0027053356170654297,0.35391610860824585,0.3163846731185913,18.179656982421875,18.109176635742188,17.48,nan,0.0,nan,7,4,226.483
226583045,0.35566920042037964,0.00624006986618042,0.3576912581920624,0.3163846731185913,18.179656982421875,18.11134147644043,17.97,nan,0.0,nan,6,7,226.583
226683036,0.3579200506210327,0.00997084379196167,0.36354130506515503,0.3163846731185913,18.179656982421875,18.10747718811035,17.88,nan,0.0,nan,7,2,226.683
226783090,0.3598729968070984,0.014327198266983032,0.36919930577278137,0.3163846731185913,18.179656982421875,18.103015899658203,17.88,nan,0.0,nan,7,4,226.783
226883054,0.3632398247718811,0.018116682767868042,0.37510746717453003,0.3163846731185913,18.179656982421875,18.095787048339844,18.43,nan,0.0,nan,8,9,226.883
226983066,0.36439988017082214,0.01997929811477661,0.38009482622146606,0.3163846731185913,18.179656982421875,18.08852767944336,18.59,nan,0.0,nan,9,4,226.983
227083038,0.3669847846031189,0.021939098834991455,0.3850962221622467,0.3163846731185913,18.179656982421875,18.082279205322266,18.87,nan,0.0,nan,9,1,227.083
227183053,0.36919084191322327,0.023449182510375977,0.3897702395915985,0.3163846731185913,18.179656982421875,18.079124450683594,18.53,nan,0.0,nan,10,0,227.183
227282996,0.3711078464984894,0.024232447147369385,0.39335209131240845,0.3163846731185913,18.179656982421875,18.07747459411621,18.23,nan,0.0,nan,10,0,227.283
227382997,0.37350553274154663,0.02584734559059143,0.396601140499115,0.3163846731185913,18.179656982421875,18.076749801635742,18.84,nan,0.0,nan,10,4,227.383
227482986,0.37268340587615967,0.025386691093444824,0.3976258933544159,0.3163846731185913,18.179656982421875,18.07465934753418,19.61,nan,0.0,nan,10,0,227.483
227583085,0.3735281229019165,0.025431275367736816,0.39833134412765503,0.3163846731185913,18.179656982421875,18.07499122619629,19.11,nan,0.0,nan,10,1,227.583
227683043,0.37151646614074707,0.023909181356430054,0.39719143509864807,0.3163846731185913,18.179656982421875,18.08046531677246,19.900000000000002,nan,0.0,nan,9,5,227.683
227783035,0.36706462502479553,0.020592868328094482,0.3927812874317169,0.3163846731185913,18.179656982421875,18.09138298034668,20.62,nan,0.0,nan,8,7,227.783
227883092,0.3639369010925293,0.01650756597518921,0.3859555125236511,0.3163846731185913,18.179656982421875,18.107316970825195,21.31,nan,0.0,nan,7,11,227.883
227983047,0.35753771662712097,0.012424767017364502,0.3771302402019501,0.3163846731185913,18.179656982421875,18.13153076171875,20.53,nan,0.0,nan,4,14,227.983
228083024,0.35077834129333496,0.008478283882141113,0.3667908012866974,0.3163846731185913,18.179656982421875,18.164899826049805,20.12,nan,0.0,nan,1,18,228.083
228183084,0.3428654968738556,0.00501328706741333,0.35670921206474304,0.3163846731185913,18.179656982421875,18.204240798950195,21.43,nan,0.0,nan,-2,13,228.183
228283053,0.3357265889644623,0.003536432981491089,0.3469654321670532,0.3163846731185913,18.179656982421875,18.24479866027832,19.3,nan,0.0,nan,-6,16,228.283
228383088,0.3322674632072449,0.0031197071075439453,0.33966320753097534,0.3163846731185913,18.179656982421875,18.28824806213379,20.48,nan,0.0,nan,-10,17,228.383
228483037,0.32677021622657776,0.0030509531497955322,0.3344832956790924,0.3163846731185913,18.179656982421875,18.32752799987793,19.25,nan,0.0,nan,-14,8,228.483
228583031,0.32527950406074524,0.0032757222652435303,0.3303752541542053,0.3163846731185913,18.179656982421875,18.360336303710938,20.43,nan,0.0,nan,-18,10,228.583
228682979,0.32552987337112427,0.0035173892974853516,0.3296501636505127,0.3163846731185913,18.179656982421875,18.386940002441406,19.51,nan,0.0,nan,-20,-1,228.683
228783104,0.3268616199493408,0.004701048135757446,0.3301534056663513,0.3163846731185913,18.179656982421875,18.407833099365234,20.1,nan,0.0,nan,-22,4,228.783
228883010,0.3256932199001312,0.005424529314041138,0.33088529109954834,0.3163846731185913,18.179656982421875,18.421499252319336,19.79,nan,0.0,nan,-24,-7,228.883
228982967,0.33051031827926636,0.006699174642562866,0.33319684863090515,0.3163846731185913,18.179656982421875,18.428014755249023,20.18,nan,0.0,nan,-24,-7,228.983
229082995,0.3310393691062927,0.007755100727081299,0.33658164739608765,0.3163846731185913,18.179656982421875,18.429920196533203,19.8,nan,0.0,nan,-25,-15,229.083
229182967,0.3364100754261017,0.009177625179290771,0.34079381823539734,0.3163846731185913,18.179656982421875,18.427949905395508,20.29,nan,0.0,nan,-24,-16,229.183
229283036,0.33718833327293396,0.010491728782653809,0.34492507576942444,0.3163846731185913,18.179656982421875,18.42100715637207,19.21,nan,0.0,nan,-24,-21,229.283
229383061,0.3422590494155884,0.011959463357925415,0.34924304485321045,0.3163846731185913,18.179656982421875,18.409929275512695,20.16,nan,0.0,nan,-23,-17,229.383
229483053,0.3449123799800873,0.012647569179534912,0.35326457023620605,0.3163846731185913,18.179656982421875,18.395130157470703,19.78,nan,0.0,nan,-21,-27,229.483
229583053,0.34744390845298767,0.01210072636604309,0.3568977415561676,0.3163846731185913,18.179656982421875,18.378328323364258,19.29,nan,0.0,nan,-19,-30,229.583
229683149,0.34925907850265503,0.012543737888336182,0.3601095378398895,0.3163846731185913,18.179656982421875,18.36172103881836,19.7,nan,0.0,nan,-18,-28,229.683
229783064,0.3538064956665039,0.012659341096878052,0.36395442485809326,0.3163846731185913,18.179656982421875,18.343198776245117,19.85,nan,0.0,nan,-16,-29,229.783
229883054,0.35829854011535645,0.012520283460617065,0.3677436113357544,0.3163846731185913,18.179656982421875,18.322139739990234,20.31,nan,0.0,nan,-14,-25,229.883
229983019,0.362390398979187,0.012601643800735474,0.3710760772228241,0.3163846731185913,18.179656982421875,18.30092430114746,19.86,nan,0.0,nan,-12,-24,229.983
230083027,0.3653278648853302,0.012005656957626343,0.3747168183326721,0.3163846731185913,18.179656982421875,18.28165626525879,20.900000000000002,nan,0.0,nan,-10,-25,230.083
230182945,0.36603596806526184,0.010447293519973755,0.3770383894443512,0.3163846731185913,18.179656982421875,18.26409339904785,20.26,nan,0.0,nan,-8,-29,230.183
230283048,0.36674973368644714,0.009660005569458008,0.3771743178367615,0.3163846731185913,18.179656982421875,18.251379013061523,19.04,nan,0.0,nan,-7,-24,230.283
230383035,0.36391404271125793,0.008883565664291382,0.37573370337486267,0.3163846731185913,18.179656982421875,18.244115829467773,19.2,nan,0.0,nan,-6,-19,230.383
230482935,0.3623470067977905,0.008035510778427124,0.37307971715927124,0.3163846731185913,18.179656982421875,18.238075256347656,19.78,nan,0.0,nan,-5,-14,230.483
230583033,0.3601051867008209,0.007106810808181763,0.37036746740341187,0.3163846731185913,18.179656982421875,18.231754302978516,19.67,nan,0.0,nan,-5,-11,230.583
230683004,0.3592592477798462,0.006815999746322632,0.36762580275535583,0.3163846731185913,18.179656982421875,18.228744506835938,19.62,nan,0.0,nan,-4,-8,230.683
230783048,0.357159286737442,0.006567597389221191,0.36465394496917725,0.3163846731185913,18.179656982421875,18.230302810668945,19.61,nan,0.0,nan,-5,-5,230.783
230883070,0.3523297607898712,0.006052851676940918,0.3613121807575226,0.3163846731185913,18.179656982421875,18.235624313354492,17.29,nan,0.0,nan,-5,-5,230.883
230983009,0.3440585136413574,0.005378991365432739,0.35591331124305725,0.3163846731185913,18.179656982421875,18.245166778564453,18.46,nan,0.0,nan,-6,2,230.983
231083034,0.3386617600917816,0.004889845848083496,0.34860217571258545,0.3163846731185913,18.179656982421875,18.252628326416016,18.900000000000002,nan,0.0,nan,-7,4,231.083
231183068,0.33381789922714233,0.004551291465759277,0.3430682122707367,0.3163846731185913,18.179656982421875,18.258113861083984,18.05,nan,0.0,nan,-7,6,231.183
231283084,0.33002686500549316,0.004302382469177246,0.33948391675949097,0.3163846731185913,18.179656982421875,18.265098571777344,19.17,nan,0.0,nan,-8,0,231.283
231383079,0.3253815770149231,0.004196912050247192,0.3341376483440399,0.3163846731185913,18.179656982421875,18.2733211517334,19.55,nan,0.0,nan,-9,5,231.383
231483114,0.3242094814777374,0.004095196723937988,0.3304189443588257,0.3163846731185913,18.179656982421875,18.28032684326172,19.55,nan,0.0,nan,-10,6,231.483
231583030,0.3176393508911133,0.003712594509124756,0.32614150643348694,0.3163846731185913,18.179656982421875,18.29363250732422,19.35,nan,0.0,nan,-11,4,231.583
231683039,0.31427904963493347,0.003888368606567383,0.3217884600162506,0.3163846731185913,18.179656982421875,18.30794906616211,18.240000000000002,nan,0.0,nan,-12,8,231.683
231783072,0.31543177366256714,0.004232138395309448,0.319827139377594,0.3163846731185913,18.179656982421875,18.320758819580078,17.400000000000002,nan,0.0,nan,-14,8,231.783
231882965,0.31582602858543396,0.0039958953857421875,0.31977730989456177,0.3163846731185913,18.179656982421875,18.32833480834961,19.11,nan,0.0,nan,-14,-2,231.883
231983005,0.31561291217803955,0.004354238510131836,0.3204621970653534,0.3163846731185913,18.179656982421875,18.32624626159668,17.93,nan,0.0,nan,-14,0,231.983
232082970,0.31761741638183594,0.004252314567565918,0.3215385377407074,0.3163846731185913,18.179656982421875,18.318042755126953,17.8,nan,0.0,nan,-13,-1,232.083
232183023,0.3225289583206177,0.00437009334564209,0.32391592860221863,0.3163846731185913,18.179656982421875,18.306251525878906,17.96,nan,0.0,nan,-12,-3,232.183
232282986,0.3248562216758728,0.004104167222976685,0.32584819197654724,0.3163846731185913,18.179656982421875,18.288379669189453,18.38,nan,0.0,nan,-10,-6,232.283
232383095,0.3241572678089142,0.003761976957321167,0.3270634710788727,0.3163846731185913,18.179656982421875,18.267492294311523,18.04,nan,0.0,nan,-8,-9,232.383
232483033,0.326732873916626,0.0038499832153320312,0.3284280598163605,0.3163846731185913,18.179656982421875,18.244726181030273,16.85,nan,0.0,nan,-6,-10,232.483
232583000,0.32759949564933777,0.003246694803237915,0.33018025755882263,0.3163846731185913,18.179656982421875,18.22065544128418,19.25,nan,0.0,nan,-4,-14,232.583
232683064,0.32681959867477417,0.0030799806118011475,0.3307560384273529,0.3163846731185913,18.179656982421875,18.19318962097168,19.06,nan,0.0,nan,-1,-12,232.683
232783093,0.33169451355934143,0.003340005874633789,0.3332180380821228,0.3163846731185913,18.179656982421875,18.168193817138672,18.94,nan,0.0,nan,1,-8,232.783
232883055,0.334084153175354,0.0034590065479278564,0.3360728919506073,0.3163846731185913,18.179656982421875,18.1516056060791,18.68,nan,0.0,nan,2,-4,232.883
232983094,0.3349232077598572,0.003479093313217163,0.33745691180229187,0.3163846731185913,18.179656982421875,18.141597747802734,19.79,nan,0.0,nan,3,-1,232.983
233083044,0.3348607122898102,0.0034332275390625,0.33761775493621826,0.3163846731185913,18.179656982421875,18.13385009765625,19.48,nan,0.0,nan,4,2,233.083
233183021,0.3338063657283783,0.0033130645751953125,0.33699554204940796,0.3163846731185913,18.179656982421875,18.13131332397461,19.22,nan,0.0,nan,4,3,233.183
233283110,0.3338184356689453,0.003259986639022827,0.33652880787849426,0.3163846731185913,18.179656982421875,18.134431838989258,18.38,nan,0.0,nan,4,5,233.283
233383039,0.3301166296005249,0.0032207369804382324,0.33486658334732056,0.3163846731185913,18.179656982421875,18.140562057495117,18.01,nan,0.0,nan,3,8,233.383
233482998,0.32638636231422424,0.0031376779079437256,0.33102768659591675,0.3163846731185913,18.179656982421875,18.14712142944336,18.09,nan,0.0,nan,3,10,233.483
233582937,0.3207831382751465,0.002883702516555786,0.32704657316207886,0.3163846731185913,18.179656982421875,18.155242919921875,19.6,nan,0.0,nan,2,8,233.583
233682936,0.32464611530303955,0.0029512345790863037,0.32564806938171387,0.3163846731185913,18.179656982421875,18.159774780273438,20.45,nan,0.0,nan,1,9,233.683
233782945,0.32394951581954956,0.003069967031478882,0.32667621970176697,0.3163846731185913,18.179656982421875,18.167682647705078,20.22,nan,0.0,nan,1,3,233.783
233883089,0.3227624297142029,0.003463953733444214,0.3273790180683136,0.3163846731185913,18.179656982421875,18.182132720947266,19.85,nan,0.0,nan,0,2,233.883
233983089,0.31419703364372253,0.003313690423965454,0.32394519448280334,0.3163846731185913,18.179656982421875,18.20338249206543,19.27,nan,0.0,nan,-2,3,233.983
234082959,0.3145066797733307,0.0035247206687927246,0.31930649280548096,0.3163846731185913,18.179656982421875,18.22760581970215,18.59,nan,0.0,nan,-4,7,234.083
234183049,0.30540379881858826,0.003294527530670166,0.31468695402145386,0.3163846731185913,18.179656982421875,18.251487731933594,19.080000000000002,nan,0.0,nan,-7,6,234.183
234283071,0.30484139919281006,0.0033822357654571533,0.31013524532318115,0.3163846731185913,18.179656982421875,18.27172088623047,19.13,nan,0.0,nan,-9,7,234.283
234383038,0.30758601427078247,0.0033629238605499268,0.3087267279624939,0.3163846731185913,18.179656982421875,18.28858757019043,18.42,nan,0.0,nan,-10,5,234.383
234483049,0.3104667067527771,0.0036932826042175293,0.31173059344291687,0.3163846731185913,18.179656982421875,18.29931640625,18.06,nan,0.0,nan,-11,-1,234.483
234583014,0.31731459498405457,0.004316955804824829,0.3167852759361267,0.3163846731185913,18.179656982421875,18.301851272583008,18.48,nan,0.0,nan,-12,0,234.583
234683029,0.31841474771499634,0.0036069154739379883,0.3204166293144226,0.3163846731185913,18.179656982421875,18.293947219848633,18.79,nan,0.0,nan,-11,-11,234.683
234782935,0.3221322298049927,0.002995520830154419,0.3232845664024353,0.3163846731185913,18.179656982421875,18.27933120727539,19.17,nan,0.0,nan,-9,-16,234.783
234883047,0.32165563106536865,0.0026603639125823975,0.3252113461494446,0.3163846731185913,18.179656982421875,18.262386322021484,17.8,nan,0.0,nan,-8,-16,234.883
234983070,0.3222993016242981,0.0022579729557037354,0.32452699542045593,0.3163846731185913,18.179656982421875,18.24809455871582,18.75,nan,0.0,nan,-6,-13,234.983
235083040,0.32280483841896057,0.0019254982471466064,0.32516664266586304,0.3163846731185913,18.179656982421875,18.231962203979492,19.76,nan,0.0,nan,-5,-10,235.083
235182999,0.31940361857414246,0.0016964077949523926,0.32341912388801575,0.3163846731185913,18.179656982421875,18.21573829650879,18.37,nan,0.0,nan,-3,-11,235.183
235282943,0.3134404718875885,0.00111311674118042,0.3192756772041321,0.3163920044898987,18.179656982421875,18.20585823059082,17.98,nan,0.0,nan,-2,-2,235.283
235383029,0.30857527256011963,0.0001119077205657959,0.3142662048339844,0.31639915704727173,18.179656982421875,18.200117111206055,18.6,nan,0.0,nan,-2,1,235.383
235482988,0.2940366268157959,0.0002573728561401367,0.30497318506240845,0.3163413405418396,18.179656982421875,18.196866989135742,18.18,nan,0.0,nan,-1,3,235.483
235582979,0.2845502495765686,0.0012309551239013672,0.29307493567466736,0.3162170648574829,18.179656982421875,18.199899673461914,17.68,nan,0.0,nan,-2,14,235.583
235682983,0.27846670150756836,0.003064364194869995,0.2862538695335388,0.3162170648574829,18.179656982421875,18.208324432373047,17.55,nan,0.0,nan,-2,18,235.683
235783080,0.2740517258644104,0.005531340837478638,0.2821246385574341,0.3162170648574829,18.179656982421875,18.217632293701172,17.92,nan,0.0,nan,-3,16,235.783
235883103,0.2725326418876648,0.008081823587417603,0.28091713786125183,0.3162170648574829,18.179656982421875,18.224220275878906,16.81,nan,0.0,nan,-4,16,235.883
235983125,0.27223122119903564,0.011077344417572021,0.2824818789958954,0.3162170648574829,18.179656982421875,18.2283992767334,17.3,nan,0.0,nan,-4,14,235.983
236083033,0.2790941298007965,0.012857168912887573,0.28589770197868347,0.3162170648574829,18.179656982421875,18.2246150970459,16.96,nan,0.0,nan,-4,14,236.083
236183064,0.2819744646549225,0.014068812131881714,0.2918635308742523,0.3162170648574829,18.179656982421875,18.211368560791016,17.91,nan,0.0,nan,-3,11,236.183
236283047,0.2807769179344177,0.0164414644241333,0.2963232398033142,0.3162170648574829,18.179656982421875,18.191816329956055,17.43,nan,0.0,nan,-1,3,236.283
236382948,0.2911214232444763,0.018021345138549805,0.301798552274704,0.3162170648574829,18.179656982421875,18.169904708862305,19.57,nan,0.0,nan,0,1,236.383
236482930,0.2955183982849121,0.017008274793624878,0.30952951312065125,0.3162170648574829,18.179656982421875,18.144428253173828,19.45,nan,0.0,nan,3,-3,236.483
236582993,0.304929256439209,0.012854844331741333,0.3137602210044861,0.3162170648574829,18.179656982421875,18.121334075927734,18.06,nan,0.0,nan,5,-6,236.583
236683011,0.3190581202507019,0.008117377758026123,0.3203319013118744,0.3162170648574829,18.179656982421875,18.104127883911133,18.18,nan,0.0,nan,7,-12,236.683
236782990,0.3302220106124878,0.004590094089508057,0.3287283182144165,0.3162170648574829,18.179656982421875,18.091087341308594,18.44,nan,0.0,nan,8,-17,236.783
236883090,0.34255221486091614,0.001706540584564209,0.3360462486743927,0.3162170648574829,18.179656982421875,18.070091247558594,19.76,nan,0.0,nan,10,-14,236.883
236983043,0.3512660562992096,0.0007221996784210205,0.3457188606262207,0.31639596819877625,18.179656982421875,18.047670364379883,20.45,nan,0.0,nan,13,-29,236.983
237083058,0.3616526126861572,0.00036090612411499023,0.35425329208374023,0.3167259991168976,18.179656982421875,18.02618408203125,21.88,nan,0.0,nan,15,-16,237.083
237183022,0.36149686574935913,0.0006871223449707031,0.3598009943962097,0.3171291649341583,18.179656982421875,18.016727447509766,22.580000000000002,nan,0.0,nan,16,-17,237.183
237283047,0.36191490292549133,0.0013227462768554688,0.36188805103302,0.3175642490386963,18.179656982421875,18.0201416015625,23.07,nan,0.0,nan,15,-12,237.283
237383077,0.36231809854507446,0.0018470585346221924,0.3634170889854431,0.3180120289325714,18.179656982421875,18.041406631469727,21.91,nan,0.0,nan,13,-14,237.383
237483058,0.35941648483276367,0.0024629831314086914,0.3633624315261841,0.3182391822338104,18.179656982421875,18.079545974731445,21.55,nan,0.0,nan,10,-8,237.483
237583083,0.35180357098579407,0.002417951822280884,0.3597513437271118,0.3182391822338104,18.179656982421875,18.129486083984375,22.43,nan,0.0,nan,5,-9,237.583
237682957,0.344867080450058,0.002529054880142212,0.3535446524620056,0.3182391822338104,18.179656982421875,18.1824951171875,22.45,nan,0.0,nan,0,-4,237.683
237783091,0.33741703629493713,0.002517014741897583,0.3465428054332733,0.3182391822338104,18.179656982421875,18.240312576293945,20.81,nan,0.0,nan,-6,0,237.783
237883035,0.3322159945964813,0.002547621726989746,0.34049350023269653,0.3182391822338104,18.179656982421875,18.301551818847656,21.56,nan,0.0,nan,-12,5,237.883
237982946,0.3273090124130249,0.0020474493503570557,0.3340652287006378,0.31825563311576843,18.179656982421875,18.35963249206543,22.240000000000002,nan,0.0,nan,-17,4,237.983
238083073,0.32192492485046387,0.0011678040027618408,0.32747313380241394,0.3183675706386566,18.179656982421875,18.410032272338867,22.2,nan,0.0,nan,-23,3,238.083
238182997,0.31598347425460815,0.0006378591060638428,0.32152751088142395,0.31843042373657227,18.179656982421875,18.457399368286133,21.11,nan,0.0,nan,-27,-3,238.183
238283007,0.3120824098587036,0.0007511377334594727,0.3168957233428955,0.31843867897987366,18.179656982421875,18.502126693725586,20.97,nan,0.0,nan,-32,-4,238.283
238382993,0.3110854923725128,0.0010199546813964844,0.31402093172073364,0.31840887665748596,18.179656982421875,18.539430618286133,21.330000000000002,nan,0.0,nan,-35,-11,238.383
238483031,0.3114932179450989,0.0010533928871154785,0.31236162781715393,0.31835606694221497,18.179656982421875,18.567230224609375,21.29,nan,0.0,nan,-38,-7,238.483
238583041,0.3124043345451355,0.0013653039932250977,0.31239619851112366,0.3182956278324127,18.179656982421875,18.587142944335938,21.05,nan,0.0,nan,-40,-20,238.583
238683082,0.31548601388931274,0.0016275346279144287,0.31406593322753906,0.3182787001132965,18.179656982421875,18.599180221557617,20.48,nan,0.0,nan,-41,-25,238.683
238782987,0.31543660163879395,0.002120792865753174,0.3163084387779236,0.3182787001132965,18.179656982421875,18.603059768676758,21.8,nan,0.0,nan,-42,-33,238.783
238883041,0.3200131952762604,0.00238955020904541,0.3196934759616852,0.3182787001132965,18.179656982421875,18.596696853637695,20.87,nan,0.0,nan,-41,-41,238.883
238983082,0.3273988962173462,0.002267986536026001,0.3245045244693756,0.3182787001132965,18.179656982421875,18.58315086364746,21.63,nan,0.0,nan,-40,-40,238.983
239083064,0.33385753631591797,0.002580970525741577,0.33073902130126953,0.3182787001132965,18.179656982421875,18.566484451293945,21.3,nan,0.0,nan,-38,-39,239.083
239183034,0.3365912139415741,0.002838641405105591,0.33647215366363525,0.3182787001132965,18.179656982421875,18.546295166015625,21.240000000000002,nan,0.0,nan,-36,-53,239.183
239283063,0.34251198172569275,0.0022735297679901123,0.34119850397109985,0.3182787001132965,18.179656982421875,18.527084350585938,21.55,nan,0.0,nan,-34,-41,239.283
239383072,0.3470320701599121,0.0021650195121765137,0.34509119391441345,0.3182787001132965,18.179656982421875,18.50828742980957,22.19,nan,0.0,nan,-32,-42,239.383
239483040,0.34891632199287415,0.002051830291748047,0.3484525978565216,0.3182787001132965,18.179656982421875,18.49131202697754,21.740000000000002,nan,0.0,nan,-31,-46,239.483
239583069,0.35213401913642883,0.0017499327659606934,0.3509938716888428,0.3182787001132965,18.179656982421875,18.48361587524414,21.98,nan,0.0,nan,-30,-40,239.583
239682977,0.35001295804977417,0.0016510486602783203,0.3520485460758209,0.3182787001132965,18.179656982421875,18.480085372924805,22.19,nan,0.0,nan,-30,-42,239.683
239782942,0.350436806678772,0.001574873924255371,0.3521766662597656,0.3183126747608185,18.179656982421875,18.480710983276367,20.900000000000002,nan,0.0,nan,-30,-42,239.783
239883007,0.3489374816417694,0.0015212297439575195,0.35180917382240295,0.3185802400112152,18.179656982421875,18.483539581298828,21.73,nan,0.0,nan,-30,-37,239.883
239983029,0.3497295379638672,0.0015650689601898193,0.35109832882881165,0.31890669465065,18.179656982421875,18.484655380249023,20.71,nan,0.0,nan,-30,-40,239.983
240083036,0.34845224022865295,0.0015839934349060059,0.3514421284198761,0.31922924518585205,18.179656982421875,18.489032745361328,20.82,nan,0.0,nan,-30,-39,240.083
240183088,0.34861433506011963,0.0014989078044891357,0.3506554365158081,0.31954655051231384,18.179656982421875,18.49604034423828,19.91,nan,0.0,nan,-31,-33,240.183
240283061,0.3474203944206238,0.0015142560005187988,0.34994688630104065,0.31985190510749817,18.179656982421875,18.498807907104492,19.73,nan,0.0,nan,-31,-35,240.283
240382969,0.34434181451797485,0.0015289485454559326,0.348337858915329,0.3201455771923065,18.179656982421875,18.496633529663086,20.55,nan,0.0,nan,-31,-39,240.383
240483112,0.3430967926979065,0.0013864338397979736,0.3458479046821594,0.32041415572166443,18.179656982421875,18.48841667175293,19.5,nan,0.0,nan,-30,-33,240.483
240583054,0.34325215220451355,0.0014231204986572266,0.3449159264564514,0.32066136598587036,18.179656982421875,18.47806739807129,18.94,nan,0.0,nan,-29,-30,240.583
240683047,0.34539416432380676,0.0014870166778564453,0.3459063172340393,0.32090654969215393,18.179656982421875,18.464134216308594,19.31,nan,0.0,nan,-28,-28,240.683
240783067,0.3460500240325928,0.0015140771865844727,0.34684503078460693,0.32116007804870605,18.179656982421875,18.443117141723633,18.87,nan,0.0,nan,-26,-25,240.783
240883017,0.34778568148612976,0.001506716012954712,0.34786269068717957,0.32134079933166504,18.179656982421875,18.420732498168945,18.93,nan,0.0,nan,-24,-25,240.883
240983033,0.3487585783004761,0.0014154016971588135,0.34902504086494446,0.32155659794807434,18.179656982421875,18.39828872680664,19.71,nan,0.0,nan,-21,-25,240.983
